folder,id,display_name,description,type,units,domain,labels,calculation,commonly_used,forms
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),nap1_sl,MSLT: Nap 1 Sleep Latency,"Sleep latency was scored by two scorers. It is the average of the two scores. <br><br>Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",numeric,minutes,"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),nap1_sleep,MSLT: Volunteer Reported Falling Asleep (Nap 1),"Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",choices,"",noyesny,mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),nap1_smoke_time,MSLT: Time Smoking Prior to Nap 1 (1),"Clinical MSLT only <br><br>Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",time,HHMM,"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),nap1_smoke_time2,MSLT: Time Smoking Prior to Nap 1 (2),"Clinical MSLT only <br><br>Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",time,HHMM,"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),nap1_smoke_time3,MSLT: Time Smoking Prior to Nap 1 (3),"Clinical MSLT only <br><br>Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",time,HHMM,"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),nap1_smoke_time4,MSLT: Time Smoking Prior to Nap 1 (4),"Clinical MSLT only <br><br>Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",time,HHMM,"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),nap1_smoke_yn,MSLT: Smoked prior to Nap 1,"Clinical MSLT only <br><br>Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",choices,"",noyesny,mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),nap1_time,MSLT: Start Time of Nap 1,"Start time was entered into the database for Clinical MSLT only. <br><br>Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",time,HHMM,"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),nap2_caffeine_cups,MSLT: # Cups Drank Prior to Nap 2,"Clinical MSLT only <br><br>Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",numeric,# of cups,"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),nap2_caffeine_yn,MSLT: Drank Caffeine prior to Nap 2,"Clinical MSLT only <br><br>Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",choices,"",noyesny,mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),nap2_rem,MSLT: Latency to REM (Nap 2),"Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",numeric,minutes,"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),nap2_sl,MSLT: Nap 2 Sleep Latency,"Sleep latency was scored by two scorers. It is the average of the two scores. <br><br>Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",numeric,minutes,"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),nap2_sleep,MSLT: Volunteer Reported Falling Asleep (Nap 2),"Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",choices,"",noyesny,mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),nap2_smoke_time,MSLT: Time Smoking Prior to Nap 2 (1),"Clinical MSLT only <br><br>Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",time,HHMM,"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),nap2_smoke_time2,MSLT: Time Smoking Prior to Nap 2 (2),"Clinical MSLT only <br><br>Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",time,HHMM,"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),nap2_smoke_time3,MSLT: Time Smoking Prior to Nap 2 (3),"Clinical MSLT only <br><br>Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",time,HHMM,"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),nap2_smoke_time4,MSLT: Time Smoking Prior to Nap 2 (4),"Clinical MSLT only <br><br>Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",time,HHMM,"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),nap2_smoke_yn,MSLT: Smoked prior to Nap 2,"Clinical MSLT only <br><br>Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",choices,"",noyesny,mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),nap2_time,MSLT: Start Time of Nap 2,"Start time was entered into the database for Clinical MSLT only. <br><br>Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",time,HHMM,"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),nap3_caffeine_cups,MSLT: # Cups Drank Prior to Nap 3,"Clinical MSLT only <br><br>Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",numeric,# of cups,"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),nap3_caffeine_yn,MSLT: Drank Caffeine prior to Nap 3,"Clinical MSLT only <br><br>Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",choices,"",noyesny,mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),nap3_rem,MSLT: Latency to REM (Nap 3),"Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",numeric,minutes,"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),nap3_sl,MSLT: Nap 3 Sleep Latency,"Sleep latency was scored by two scorers. It is the average of the two scores. <br><br>Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",numeric,minutes,"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),nap3_sleep,MSLT: Volunteer Reported Falling Asleep (Nap 3),"Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",choices,"",noyesny,mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),nap3_smoke_time,MSLT: Time Smoking Prior to Nap 3 (1),"Clinical MSLT only <br><br>Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",time,HHMM,"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),nap3_smoke_time2,MSLT: Time Smoking Prior to Nap 3 (2),"Clinical MSLT only <br><br>Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",time,HHMM,"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),nap3_smoke_time3,MSLT: Time Smoking Prior to Nap 3 (3),"Clinical MSLT only <br><br>Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",time,HHMM,"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),nap3_smoke_time4,MSLT: Time Smoking Prior to Nap 3 (4),"Clinical MSLT only <br><br>Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",time,HHMM,"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),nap3_smoke_yn,MSLT: Smoked prior to Nap 3,"Clinical MSLT only <br><br>Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",choices,"",noyesny,mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),nap3_time,MSLT: Start Time of Nap 3,"Start time was entered into the database for Clinical MSLT only. <br><br>Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",time,HHMM,"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),nap4_caffeine_cups,MSLT: # Cups Drank Prior to Nap 4,"Clinical MSLT only <br><br>Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",numeric,# of cups,"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),nap4_caffeine_yn,MSLT: Drank Caffeine prior to Nap 4,"Clinical MSLT only <br><br>Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",choices,"",noyesny,mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),nap4_rem,MSLT: Latency to REM (Nap 4),"Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",numeric,minutes,"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),nap4_sl,MSLT: Nap 4 Sleep Latency,"Sleep latency was scored by two scorers. It is the average of the two scores. <br><br>Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",numeric,minutes,"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),nap4_sleep,MSLT: Volunteer Reported Falling Asleep (Nap 4),"Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",choices,"",noyesny,mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),nap4_smoke_time,MSLT: Time Smoking Prior to Nap 4 (1),"Clinical MSLT only <br><br>Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",time,HHMM,"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),nap4_smoke_time2,MSLT: Time Smoking Prior to Nap 4 (2),"Clinical MSLT only <br><br>Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",time,HHMM,"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),nap4_smoke_time3,MSLT: Time Smoking Prior to Nap 4 (3),"Clinical MSLT only <br><br>Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",time,HHMM,"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),nap4_smoke_time4,MSLT: Time Smoking Prior to Nap 4 (4),"Clinical MSLT only <br><br>Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",time,HHMM,"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),nap4_smoke_yn,MSLT: Smoked prior to Nap 4,"Clinical MSLT only <br><br>Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",choices,"",noyesny,mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),nap4_time,MSLT: Start Time of Nap 4,"Start time was entered into the database for Clinical MSLT only. <br><br>Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",time,HHMM,"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),nap5_caffeine_cups,MSLT: # Cups Drank Prior to Nap 5,"Clinical MSLT only <br><br>Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",numeric,# of cups,"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),nap5_caffeine_yn,MSLT: Drank Caffeine prior to Nap 5,"Clinical MSLT only <br><br>Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",choices,"",noyesny,mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),nap5_rem,MSLT: Latency to REM (Nap 5),"Clinical MSLT only: the 5th nap was only conducted if the participant had REM sleep in one of the first 4 naps.  <br><br>Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",numeric,minutes,"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),nap5_sl,MSLT: Nap 5 Sleep Latency,"Sleep latency was scored by two scorers. It is the average of the two scores. Clinical MSLT only: the 5th nap was only conducted if the participant had REM sleep in one of the first 4 naps.  <br><br>Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",numeric,minutes,"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),nap5_sleep,MSLT: Volunteer Reported Falling Asleep (Nap 5),"Clinical MSLT only: the 5th nap was only conducted if the participant had REM sleep in one of the first 4 naps.  <br><br>Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",choices,"",noyesny,mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),nap5_smoke_time,MSLT: Time Smoking Prior to Nap 5 (1),"Clinical MSLT only <br><br>Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",time,HHMM,"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),nap5_smoke_time2,MSLT: Time Smoking Prior to Nap 5 (2),"Clinical MSLT only <br><br>Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",time,HHMM,"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),nap5_smoke_time3,MSLT: Time Smoking Prior to Nap 5 (3),"Clinical MSLT only <br><br>Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",time,HHMM,"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),nap5_smoke_time4,MSLT: Time Smoking Prior to Nap 5 (4),"Clinical MSLT only <br><br>Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",time,HHMM,"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),nap5_smoke_yn,MSLT: Smoked prior to Nap 5,"Clinical MSLT only <br><br>Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",choices,"",noyesny,mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),nap5_time,MSLT: Start Time of Nap 5,"Start time was entered into the database for Clinical MSLT only.  Clinical MSLT only: the 5th nap was only conducted if the participant had REM sleep in one of the first 4 naps.  <br><br>Variable from a Multiple Sleep Latency Test (MSLT), [Roehrs & Roth 1992 (PubMed ID: 1552009)](https://pubmed.ncbi.nlm.nih.gov/1552009/).<br><br>[Search for all Multiple Sleep Latency Test variables within this dataset](https://sleepdata.org/datasets/wsc/variables?search=mslt)",time,HHMM,"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),naps_yn1,Diary: Naps on Day n1 before MSLT,"",choices,"",noyesny,mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),naps_yn2,Diary: Naps on Day n2 before MSLT,"",choices,"",noyesny,mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),naps_yn3,Diary: Naps on Day n3 before MSLT,"",choices,"",noyesny,mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),naps_yn4,Diary: Naps on Day n4 before MSLT,"",choices,"",noyesny,mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),naps_yn5,Diary: Naps on Day n5 before MSLT,"",choices,"",noyesny,mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),naps_yn6,Diary: Naps on Day n6 before MSLT,"",choices,"",noyesny,mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),naps_yn7,Diary: Naps on Day n7 before MSLT,"",choices,"",noyesny,mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),naptime1,Diary: Time Spent Napping Day n1 Before MSLT,"Due to the timing of the sleep diary to nPSG, naptime1 is not available for Clinical MSLTs.",numeric,minutes,"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),naptime2,Diary: Time Spent Napping Day 2 Before MSLT,"",numeric,minutes,"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),naptime3,Diary: Time Spent Napping Day 3 Before MSLT,"",numeric,minutes,"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),naptime4,Diary: Time Spent Napping Day 4 Before MSLT,"",numeric,minutes,"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),naptime5,Diary: Time Spent Napping Day 5 Before MSLT,"",numeric,minutes,"",mslt,"","",""
Sleep Monitoring/Other Sleep Tests/Multiple Sleep Latency Test (MSLT),naptime6,Diary: Time Spent Napping Day 6 Before MSLT,"",numeric,minutes,"",mslt,"","",""
